dataset,score,policy,spent,reference_spent,saving,coverage,shortfall,size_fraction,set_size,empty_rate,singleton_rate,delta_coverage,delta_shortfall,delta_size_fraction,support,spent_sd,campaign_violation,min_component_coverage,max_component_coverage
dsads,LAC,deterministic,218.1293402777778,263.8541666666667,0.1705390325601357,0.8545688752588938,0.0742113068043372,0.2791579976330858,5.304001955028631,0.010630986918250462,0.26333531310916175,0.0019135580378898578,-0.0015147664625974678,9.471964931518067e-05,1.0,0.0,0.31493055555555555,0.8545688752588938,0.8545688752588938
dsads,LAC,drop_coverage,132.86146763493903,263.8541666666667,0.47823978366326375,0.8463145105591515,0.08303452290185558,0.28469443578443865,5.409194279904335,0.01572983992699965,0.268773657222848,-0.0063408066618523655,0.007308449634920888,0.0056311578006680045,2.8654513888888893,39.326160576415205,0.6670861267798179,0.8017103740253412,0.8635457404361598
dsads,LAC,drop_shortfall,140.60976672718914,263.8541666666667,0.4523659142369742,0.84673441954256,0.08243222993388978,0.28251708613032356,5.367824636476148,0.015453477936212814,0.26912130620035496,-0.0059208976784439135,0.006706156666955097,0.003453808146552916,2.881076388888889,43.639694153852396,0.6410460317582681,0.8007546848349172,0.8633763744212963
dsads,LAC,drop_size,83.99070519778786,263.8541666666667,0.6472469608320384,0.8529423632417448,0.07944239323918849,0.3050892667950402,5.796696069105764,0.015358907901456803,0.2539194347571107,0.0002870460207409619,0.0037163199722538153,0.026025988811269548,1.8932291666666667,12.022790482081382,0.8182572181711031,0.8182640697337963,0.86518290082846
dsads,LAC,fixed_25,74.5,263.8541666666667,0.6906677672687204,0.7973729612116228,0.1283428324500487,0.2521061643766992,4.790017123157286,0.04896028455470269,0.3230275245949074,-0.055282356009381084,0.05261675918311401,-0.02695711360707141,1.0,0.0,0.8352864583333334,0.7973729612116228,0.7973729612116228
dsads,LAC,fixed_50,134.79166666666666,263.8541666666667,0.4747790692014524,0.8350362641630117,0.0934039104379873,0.27632575147320965,5.250189277990985,0.023412838465521408,0.28528294613486843,-0.017619053057992214,0.017677837171052615,-0.0027375265105609517,1.0,0.0,0.6986545138888888,0.8350362641630117,0.8350362641630117
dsads,LAC,fixed_75,198.75,263.8541666666667,0.24079233848526868,0.8475392147904484,0.08108371786671537,0.2802456374798014,5.324667112116228,0.014789210983187107,0.27224737870065785,-0.0051161024305555755,0.0053576445997806955,0.001182359496030812,1.0,0.0,0.48956163194444446,0.8475392147904484,0.8475392147904484
dsads,LAC,full_b1,245.0,263.8541666666667,0.051911318955306616,0.8036606245431287,0.11987458881578944,0.2405334649243036,4.570135833561769,0.03606805098684207,0.33533208835891815,-0.04899469267787523,0.04414851554885474,-0.03852981305946698,1.0,0.0,0.8914062500000001,0.8036606245431287,0.8036606245431287
dsads,LAC,full_b2,254.36170212765958,266.9148936170213,0.034897470619135354,0.835337462672639,0.09123131687818835,0.2652311380179171,5.039391622340426,0.01576350978287915,0.2967302592696279,-0.021502620691800423,0.019376059552693763,-0.016489186218509123,1.0,0.0,0.8824911347517731,0.835337462672639,0.835337462672639
dsads,LAC,full_b4,270.10869565217394,270.10869565217394,0.0,0.8586675247902363,0.07018553942601065,0.2831094763062547,5.37908004981884,0.006049165315916577,0.2632145467836257,0.0,0.0,0.0,1.0,0.0,0.0,0.8586675247902366,0.8586675247902366
dsads,LAC,full_b8,301.9318181818182,276.9318181818182,-0.0704380112411132,0.8813806236709197,0.04956923262227536,0.2882664831093133,5.4770631790769535,0.0011686042165071676,0.2122865060971557,0.020901344863104642,-0.01892259353402442,0.0039744872329597804,1.0,0.0,0.8918323863636363,0.8813806236709197,0.8813806236709197
dsads,LAC,full_reference,263.8541666666667,263.8541666666667,0.0,0.852655317221004,0.07572607326693466,0.2790632779837706,5.302202281691642,0.010343072307504848,0.26871020460221734,0.0,0.0,0.0,1.0,0.0,0.0,0.852655317221004,0.852655317221004
dsads,LAC,kappa0,81.81370731120894,263.8541666666667,0.6587289418870345,0.8390031901124709,0.09119306492302963,0.2895474932681892,5.501402372095595,0.021311779148445776,0.27721040038521816,-0.013652127108533071,0.015466991656094933,0.010484215284418584,2.5538194444444446,16.250876909001523,0.8300413776554278,0.790942849201998,0.8652243999756335
dsads,LAC,kappa05,109.9732136555567,263.8541666666667,0.5607565170919017,0.845086512460656,0.08500341719853326,0.28968342236242123,5.503985024886005,0.017411816260730382,0.26938598106986067,-0.0075688047603479055,0.00927734393159857,0.01062014437865065,2.779513888888889,31.699946807245823,0.7439041194845766,0.8000056061921296,0.8657870751096493
dsads,LAC,kappa2,187.88391131073445,263.8541666666667,0.28148211707774856,0.8483863982487406,0.08022660344963416,0.2790965531004999,5.302834508909498,0.013559463470949218,0.2709302713115794,-0.004268918972263208,0.004500530182699453,3.3275116729264996e-05,3.011284722222222,56.27733409442731,0.4184381436687093,0.7988419168037281,0.8614388116014863
dsads,LAC,matched_b1,141.61458333333334,263.8541666666667,0.44915243405152,0.7723768255817495,0.14828412448221243,0.21897053009499712,4.160440071804946,0.05760248195358183,0.36578190675255845,-0.08027849163925438,0.07255805121527774,-0.06009274788877344,1.0,0.0,0.9172743055555556,0.7723768255817495,0.7723768255817495
dsads,LAC,matched_b2,141.67361111111111,263.8541666666667,0.4488958615355559,0.8129047404209307,0.11222112763462473,0.2512971469186031,4.77464579145346,0.029845910620735827,0.32014296265838205,-0.0397505768000731,0.03649505436769002,-0.02776613106516747,1.0,0.0,0.8832682291666667,0.8129047404209307,0.8129047404209307
dsads,LAC,matched_b4,141.38368055555557,263.8541666666667,0.44923565234742796,0.846148346125731,0.08382746824744149,0.2877765298978211,5.467754068058601,0.015132740162037006,0.2741999040570175,-0.006506971095272919,0.00810139498050681,0.008713251914050459,1.0,0.0,0.6659505208333333,0.846148346125731,0.846148346125731
dsads,LAC,matched_b8,140.66232638888889,263.8541666666667,0.4505310605961394,0.8657152416087962,0.06710200794956137,0.3058008538885362,5.810216223882189,0.010048628243786528,0.23007795367324557,0.013059924387792321,-0.008624065317373275,0.02673757590476555,1.0,0.0,0.8565104166666666,0.8657152416087963,0.8657152416087963
dsads,LAC,random_planning,142.83420138888889,263.8541666666667,0.42421129177766853,0.8356455782468323,0.09248283877010231,0.2741441447127962,5.208738749543129,0.019174128898635446,0.29452410186708083,-0.017009738974171514,0.01675676550316761,-0.004919133270974391,1.0,0.0,0.5705295138888888,0.8356455782468323,0.8356455782468323
dsads,LAC,restricted_b1,245.41427378053513,263.8541666666667,0.06709185951495768,0.8424513538757217,0.0851450673463245,0.27227069997741826,5.173143299570948,0.016639674399065153,0.2808898515177823,-0.010203963345282181,0.009418994079389799,-0.006792578006352305,2.087673611111111,48.76840573293298,0.11317716213962455,0.7484335975572612,0.8526617324561404
dsads,LAC,restricted_b4,162.78856519876817,263.8541666666667,0.3725075838398643,0.8472558703389956,0.08240354661001638,0.2866938490966438,5.4471831328362335,0.01481766463495395,0.27179794328785295,-0.005399446882008214,0.006677473343081685,0.007630571112873183,2.7855902777777772,48.187180591867445,0.510890069040043,0.8128522382888645,0.8591944882279483
dsads,LAC,restricted_b8,204.16457907346572,263.8541666666667,0.2113235919511467,0.8577006104894053,0.07177428860355946,0.2825288332455217,5.368047831664913,0.009718821930979837,0.25564611965179274,0.005045293268401384,-0.003951784663375188,0.0034655552617510743,2.146701388888889,49.371993711306835,0.35580942295031637,0.8500405949226364,0.8716376648544103
dsads,LAC,sparse,142.57383295232034,263.8541666666667,0.4449162371255935,0.8474051103336118,0.08177759422287041,0.28268447445314476,5.371005014609751,0.01513540429980094,0.26840923206836204,-0.005250206887392079,0.006051520955935724,0.0036211964693741404,2.948784722222222,43.28411430768717,0.6370273193718572,0.8017682063230994,0.8636632229989035
dsads,LAC,two_plan,183.60806392422353,263.8541666666667,0.2984792325972218,0.8521164748150373,0.07659911076658849,0.27828052752005505,5.287330022881047,0.011836961071385078,0.2648407182327956,-0.000538842405966587,0.000873037499653815,-0.0007827504637155416,1.745659722222222,47.72603312364339,0.450900320873707,0.8416945929276315,0.8595644017269737
dsads,LAC,variance_save,154.86545138888889,263.8541666666667,0.39229637454584537,0.8662829232913012,0.06457382469846489,0.28942507199731327,5.499076367948952,0.008096531204312848,0.23348447208516077,0.01362760607029719,-0.011152248568469766,0.01036179401354262,1.0,0.0,0.7532769097222222,0.8662829232913012,0.8662829232913012
har,APS,deterministic,216.5902777777778,449.8958333333333,0.3913808547576832,0.8756461760424948,0.056567645597492805,0.38604796027232124,2.316287761633927,0.11003244343214065,0.21813878851825538,-0.0010702543375123944,0.003163867387498059,0.0023880051847231724,1.0,0.0,0.631545138888889,0.8756461760424946,0.8756461760424946
har,APS,drop_coverage,147.84406522978836,449.8958333333333,0.5678957281527491,0.8709339733025098,0.06246276668561432,0.38656627238440294,2.3193976343064175,0.11405177028210012,0.21793536652976067,-0.005782457077497339,0.009058988475619556,0.002906317296804871,2.722222222222222,33.97907017677357,0.7788276642489564,0.848935206172305,0.882921180036636
har,APS,drop_shortfall,142.96619365917562,449.8958333333333,0.5732773951529283,0.8709394275794061,0.06291022428270919,0.3870877650335862,2.3225265902015173,0.11403067840133845,0.21708484957335203,-0.005777002800600876,0.009506446072714433,0.0034278099459881754,2.7951388888888893,34.31317924302835,0.7759031901603061,0.8467549977920249,0.8838986189205991
har,APS,drop_size,116.84764802992741,449.8958333333333,0.6354500177852223,0.8752592459221161,0.06135112886645742,0.3956312718597044,2.3737876311582267,0.11013894892742054,0.211081574605265,-0.0014571844578910762,0.007947350656462666,0.01197131677210637,2.0305555555555554,24.954875883492246,0.8218450947358003,0.8591852351539145,0.8841383755106019
har,APS,fixed_25,121.14583333333333,449.8958333333333,0.6900095116725767,0.8462208252070563,0.08565897796688864,0.3705069136021461,2.2230414816128765,0.13601368012330722,0.225222731005695,-0.030495605172950843,0.032255199756893886,-0.013153041485451968,1.0,0.0,0.8371527777777779,0.8462208252070562,0.8462208252070562
har,APS,fixed_50,227.95833333333334,449.8958333333333,0.47421967346335697,0.8657154745615115,0.06596207175823668,0.38028602824209834,2.2817161694525896,0.11894098607740622,0.22061197076468889,-0.011000955818495679,0.012558293548241924,-0.0033739268454997446,1.0,0.0,0.7302777777777778,0.8657154745615115,0.8657154745615115
har,APS,fixed_75,338.4166666666667,449.8958333333333,0.24099438534278964,0.8720850347378709,0.05876181783601866,0.3823508393081341,2.294105035848805,0.11345924713798505,0.2194765621014733,-0.004631395642136327,0.005358039626023906,-0.0013091157794638986,1.0,0.0,0.5764583333333334,0.8720850347378709,0.8720850347378709
har,APS,full_b1,450.0,449.8958333333333,-0.00044326241134751463,0.8770570340312988,0.056223705468827906,0.3884102617208156,2.3304615703248936,0.10897091105964313,0.2150712201281849,0.0003406036512915873,0.0028199272588331774,0.00475030663321756,1.0,0.0,0.8088368055555556,0.8770570340312988,0.8770570340312988
har,APS,full_b2,456.9148936170213,456.9148936170213,-9.431115135051073e-06,0.8902307236277092,0.04566581194302557,0.3993046422449252,2.395827853469551,0.09733396351475694,0.20841045147767198,0.01135802160181549,-0.005670387754606429,0.014337050481427803,1.0,0.0,0.8137234042553191,0.890230723627709,0.890230723627709
har,APS,full_b4,464.2391304347827,464.2391304347827,0.0,0.8798252838137897,0.05027291033302713,0.3852909535805668,2.3117457214834007,0.10670652875712616,0.21834282295868057,0.0,0.0,0.0,1.0,0.0,0.0,0.8798252838137897,0.8798252838137897
har,APS,full_b8,479.8863636363637,479.8863636363637,-1.0074145712440918e-05,0.891106782520774,0.04299974918446192,0.3970120077795938,2.3820720466775627,0.09679724309061914,0.2082545956097678,0.01020227935610146,-0.006173319376980226,0.01117558238509144,1.0,0.0,0.7805113636363638,0.891106782520774,0.891106782520774
har,APS,full_reference,449.8958333333333,449.8958333333333,0.0,0.8767164303800072,0.053403778209994736,0.38365995508759804,2.301959730525588,0.10942125514591251,0.21918867364109249,0.0,0.0,0.0,1.0,0.0,0.0,0.8767164303800071,0.8767164303800071
har,APS,kappa0,105.82413363483175,449.8958333333333,0.6680034733393311,0.8672052074918607,0.067877394186617,0.3884871265460567,2.33092275927634,0.11726039144259603,0.21631781845351203,-0.009511222888146561,0.014473615976622231,0.00482717145845864,2.5340277777777778,21.453652478520002,0.8381514602160222,0.8435946121227668,0.8808421967391061
har,APS,kappa05,127.36560799182293,449.8958333333333,0.6168407845558562,0.8698753669123006,0.06448991860367403,0.387932304858784,2.3275938291527045,0.11492234655168258,0.21677990277680745,-0.006841063467706403,0.011086140393679287,0.0042723497711860065,2.685416666666667,27.61335579004427,0.8109712217216924,0.8466227742823831,0.8827306570053562
har,APS,kappa2,207.41321919858967,449.8958333333333,0.430010044917485,0.8742393163557001,0.05829536554155238,0.38633370646119475,2.318002238767169,0.11123559446773944,0.21774450482435506,-0.002477114024307012,0.004891587331557631,0.0026737513735967788,3.0083333333333333,58.06792612226641,0.6213692646440819,0.850376233887035,0.8857126906658266
har,APS,matched_b1,150.79861111111111,449.8958333333333,0.561168519749803,0.8638291484200851,0.07061486122720408,0.3842915885634271,2.305749531380563,0.12036629168433215,0.21838502112391267,-0.012887281959922137,0.017211083017209316,0.0006316334758291086,1.0,0.0,0.8760590277777779,0.8638291484200851,0.8638291484200851
har,APS,matched_b2,151.17013888888889,449.8958333333333,0.5596154236849882,0.8745251558739451,0.061605587298786325,0.39268491219749374,2.3561094731849628,0.11093839005456226,0.21306470609827768,-0.0021912745060621696,0.008201809088791586,0.00902495710989572,1.0,0.0,0.8513715277777778,0.874525155873945,0.874525155873945
har,APS,matched_b4,151.32083333333333,449.8958333333333,0.5589636586386919,0.8728025746513085,0.06155525514607896,0.38855380894569924,2.331322853674196,0.11263436295467716,0.21559652787069825,-0.003913855728698582,0.008151476936084211,0.004893853858101206,1.0,0.0,0.7728993055555554,0.8728025746513085,0.8728025746513085
har,APS,matched_b8,151.09097222222223,449.8958333333333,0.5589643820183214,0.8802286477477299,0.05641427198310798,0.39626825066612376,2.377609503996743,0.1060336492956852,0.20914824539718568,0.0035122173677226884,0.003010493773113238,0.012608295578525724,1.0,0.0,0.8325694444444446,0.8802286477477299,0.8802286477477299
har,APS,random_planning,154.60763888888889,449.8958333333333,0.5246228421739559,0.8700398549030579,0.0631652518058551,0.3857125498950298,2.3142752993701783,0.1151556005786506,0.2174867746649194,-0.006676575476949252,0.009761473595860345,0.0020525948074317144,1.0,0.0,0.7014756944444445,0.8700398549030579,0.8700398549030579
har,APS,restricted_b1,228.5683329878558,449.8958333333333,0.39122791374778415,0.8686584820879023,0.06309648944411188,0.38297893038974334,2.29787358233846,0.11597698942313567,0.2211926930630026,-0.008057948292104848,0.009692711234117113,-0.0006810246978546777,2.486111111111111,84.12838292457091,0.6035845133100738,0.8390782649909042,0.8792418485562914
har,APS,restricted_b4,191.02788090503145,449.8958333333333,0.4568129328661434,0.872411644685493,0.06022504902812149,0.3857735252315255,2.314641151389153,0.112809375392756,0.21917894213686337,-0.004304785694514166,0.006821270818126733,0.0021135701439274294,2.495833333333333,43.772792075067436,0.6406974853204587,0.8583838479116359,0.8804539675240615
har,APS,restricted_b8,223.38264096876867,449.8958333333333,0.4065162591920534,0.8772760302153216,0.0568459403963254,0.3900695985146916,2.3404175910881495,0.10863951093595337,0.21334376605948172,0.0005595998353144265,0.0034421621863306557,0.0064096434270935155,2.5395833333333333,73.21783639142399,0.5903199227749814,0.8673065813534077,0.8876049435338748
har,APS,sparse,152.7615127701301,449.8958333333333,0.5547957179574426,0.8719478131724653,0.06163285918528655,0.3871858746037298,2.3231152476223786,0.11315052975260531,0.2172479265608888,-0.004768617207541937,0.008229080975291791,0.003525919516131701,2.861111111111111,36.347313459242336,0.7647696908841901,0.8489423223138012,0.8841916471539365
har,APS,two_plan,186.35732226487684,449.8958333333333,0.48203555096281514,0.8732380786488386,0.059595478001501084,0.38640471273412763,2.3184282764047657,0.11204914917651942,0.21828743407533394,-0.003478351731168538,0.006191699791506331,0.002744757646529579,1.6555555555555557,52.36775150400848,0.6579795946317574,0.8666466927652694,0.8792937323767959
