dataset,model,score,policy,tolerance,coverage,set_size,shortfall,delta_coverage,delta_size,delta_shortfall,queried,saving
har,LR,LAC,one_look_50,0.5,0.9384707566061601,1.2044969236338334,0.020218951972986978,0.03140368096775532,0.12762462723240595,-0.012483950623791448,225.0,0.5000000000000002
har,LR,LAC,sparse_checks,0.5,0.9581931758107483,1.29681508233254,0.01344678066472732,0.051126100172343376,0.21994278593111252,-0.01925612193205111,87.475,0.7189713541666668
har,LR,LAC,uncorrected,0.5,0.957231507523547,1.2964930514947102,0.013918037552775441,0.05016443188514224,0.21962075509328277,-0.01878486504400299,66.2375,0.7579166666666668
har,MR,APS,fixed_25,0.5,0.900107707363217,1.7875884308137218,0.0327356040244754,0.0017602995247774796,0.02454800634206531,0.0015891182157562924,112.5,0.7500000000000004
har,MR,APS,fixed_50,0.5,0.8992543132785408,1.7718550462070257,0.03159460189829633,0.0009069054401013105,0.008814621735369017,0.00044811608957722723,225.0,0.5000000000000002
har,MR,APS,fixed_75,0.5,0.8988761021813932,1.7666888645184182,0.03115069081724623,0.0005286943429537134,0.0036484400467617206,4.205008527130055e-06,337.5,0.2500000000000001
har,MR,APS,full_reference,0.5,0.8983474078384396,1.7630404244716567,0.0311464858087191,0.0,0.0,0.0,450.0,0.0
har,MR,APS,horizon,0.1,0.9056186776414107,1.7942291738350182,0.027469407211096017,0.007271269802971231,0.03118874936336175,-0.0036770785976230624,378.525,0.10877604166666661
har,MR,APS,horizon,0.25,0.9214670210797543,1.871091216310512,0.020114106295038358,0.02311961324131471,0.10805079183885542,-0.011032379513680713,234.6125,0.37757812500000004
har,MR,APS,horizon,0.5,0.9431148369695629,2.001712145448243,0.011794521660963724,0.044767429131123325,0.23867172097658643,-0.01935196414775536,128.8875,0.6161328125000001
har,MR,APS,horizon,1.0,0.964983229887082,2.2077770699369355,0.006111020524017558,0.06663582204864243,0.44473664546527875,-0.025035465284701523,70.425,0.7663411458333333
har,MR,APS,hypergeom,0.1,0.9057370264872852,1.7946128308152665,0.02733545121619979,0.0073896186488456,0.031572406343609645,-0.003811034592519288,398.125,0.07743489583333328
har,MR,APS,hypergeom,0.25,0.9222831661709656,1.8745644711738747,0.019710921620550003,0.023935758332526133,0.11152404670221801,-0.011435564188169071,270.9625,0.30389322916666667
har,MR,APS,hypergeom,0.5,0.9447841390357741,2.0102170382525153,0.011047144463168167,0.04643673119733454,0.2471766137808586,-0.020099341345550917,156.55,0.5426432291666666
har,MR,APS,hypergeom,1.0,0.9679806818946068,2.233218520957172,0.005201873835825891,0.06963327405616727,0.4701780964855155,-0.025944611972893196,89.5125,0.703203125
har,MR,APS,martingale,0.1,0.9048671547734539,1.790903990766864,0.02782035516617922,0.006519746935014419,0.02786356629520732,-0.0033261306425398586,414.9125,0.047070312499999975
har,MR,APS,martingale,0.25,0.9211481529376445,1.8693861633424065,0.020343444556567836,0.022800745099204902,0.10634573887074981,-0.010803041252151238,305.9,0.22222656249999997
har,MR,APS,martingale,0.5,0.9459294310244991,2.0175632957592105,0.010652473068447429,0.04758202318605957,0.2545228712875537,-0.020494012740271652,183.5375,0.46394531250000004
har,MR,APS,martingale,1.0,0.9713510776579743,2.2685235733676183,0.0043220375817634256,0.07300366981953478,0.5054831488959619,-0.026824448226955667,99.5875,0.6615755208333334
har,MR,APS,midpoint,0.5,0.8850452706041251,1.7151416150417014,0.03995572018241756,-0.01330213723431435,-0.047898809429955155,0.00880923437369843,128.8875,0.6161328125000001
har,MR,APS,no_intersection,0.5,0.9426897424416478,1.9984912121646612,0.011872110648054112,0.044342334603208355,0.23545078769300445,-0.01927437516066497,133.9625,0.6038671875000001
har,MR,APS,one_look_50,0.5,0.9323900104502039,1.9523278703103732,0.016395540482382915,0.03404260261176422,0.18928744583871654,-0.014750945326336166,225.0,0.5000000000000002
har,MR,APS,sparse_checks,0.5,0.9388797270089216,1.976261185273436,0.013490538890846117,0.040532319170481994,0.21322076080177915,-0.01765594691787296,130.6125,0.6070312500000002
har,MR,APS,uncorrected,0.5,0.9412353300249429,1.9940163387013086,0.01275811198465413,0.04288792218650327,0.23097591422965208,-0.018388373824064944,92.2625,0.6845182291666667
har,MR,LAC,fixed_25,0.5,0.9061602072258638,1.0040660544864268,0.030784644256153407,0.00044597259126227687,0.016761916869158337,0.0014675854283739095,112.5,0.7500000000000004
har,MR,LAC,fixed_50,0.5,0.9064410270150354,0.9935308822491831,0.029343473429585997,0.0007267923804338143,0.006226744631914411,2.6414601806500864e-05,225.0,0.5000000000000002
har,MR,LAC,fixed_75,0.5,0.9063362829845343,0.9907489584144573,0.029211169379205284,0.0006220483499326132,0.0034448207971887043,-0.00010588944857420923,337.5,0.2500000000000001
har,MR,LAC,full_reference,0.5,0.9057142346346015,0.9873041376172685,0.029317058827779498,0.0,0.0,0.0,450.0,0.0
har,MR,LAC,horizon,0.1,0.9246622538823586,1.029697843707043,0.01888190425483064,0.018948019247756912,0.04239370608977429,-0.01043515457294883,266.0375,0.308515625
har,MR,LAC,horizon,0.25,0.9476897826297681,1.107414778010246,0.009035891648824894,0.04197554799516641,0.12011064039297745,-0.020281167178954583,129.4,0.609453125
har,MR,LAC,horizon,0.5,0.9635554122204941,1.2236640407237518,0.004463971343422504,0.05784117758589238,0.2363599031064834,-0.024853087484356978,80.15,0.7372786458333334
har,MR,LAC,horizon,1.0,0.9722443354162932,1.3794160521677215,0.002795945811924674,0.0665301007816914,0.3921119145504531,-0.026521113015854806,61.425,0.7886979166666668
har,MR,LAC,hypergeom,0.1,0.9251155791528041,1.0304222479020784,0.018548591545562706,0.019401344518202468,0.043118110284809746,-0.010768467282216762,300.2,0.2454427083333333
har,MR,LAC,hypergeom,0.25,0.9495726403276185,1.1133919088600128,0.008169666166654,0.04385840569301675,0.12608777124274434,-0.021147392661125478,157.7875,0.5317708333333334
har,MR,LAC,hypergeom,0.5,0.96638090527599,1.2415434201064135,0.0035551812838191315,0.060666670641388185,0.25423928248914507,-0.02576187754396035,100.525,0.6721223958333334
har,MR,LAC,hypergeom,1.0,0.9754085661953672,1.4177341587914976,0.0020143864171889435,0.06969433156076534,0.4304300211742291,-0.027302672410590537,78.425,0.7305078125000002
har,MR,LAC,martingale,0.1,0.9236090234955776,1.0270669546854647,0.01936031207174137,0.017894788860976025,0.039762817068196024,-0.0099567467560381,334.775,0.1693880208333333
har,MR,LAC,martingale,0.25,0.9504990868814163,1.1184190417119224,0.008065886753136044,0.04478485224681462,0.13111490409465373,-0.021251172074643436,185.3,0.44975260416666674
har,MR,LAC,martingale,0.5,0.9688979683699769,1.2605091693290553,0.002873237768754662,0.0631837337353751,0.27320503171178684,-0.026443821059024823,114.25,0.61953125
har,MR,LAC,martingale,1.0,0.9785361813685269,1.462963543484428,0.001268053813145967,0.07282194673392511,0.4756594058671594,-0.028049005014633522,85.8125,0.6956380208333335
har,MR,LAC,midpoint,0.5,0.9163851205976905,1.0023168453520819,0.021246629921679385,0.010670885963088905,0.015012707734813236,-0.008070428906100092,80.15,0.7372786458333334
har,MR,LAC,no_intersection,0.5,0.9632914226122374,1.22048778128102,0.004542668779717798,0.05757718797763579,0.23318364366375163,-0.024774390048061687,81.0,0.7352083333333332
har,MR,LAC,one_look_50,0.5,0.9388686928765305,1.0977739770308346,0.012887540292608173,0.03315445824192882,0.11046983941356613,-0.016429518535171304,225.0,0.5000000000000002
har,MR,LAC,sparse_checks,0.5,0.962192393880292,1.212936120429889,0.005004408997751239,0.05647815924569027,0.22563198281262054,-0.024312649830028243,77.275,0.7455729166666668
har,MR,LAC,uncorrected,0.5,0.9609183998183357,1.209975107409626,0.005602597334296235,0.05520416518373392,0.22267096979235762,-0.023714461493483243,59.7625,0.7773307291666668
mhealth,IT,APS,fixed_25,0.5,0.8982722089073676,6.28055420701918,0.03490845683015327,-0.00263886622644744,0.04079367176153499,0.003578587421002146,82.5,0.7500000000000004
mhealth,IT,APS,fixed_50,0.5,0.9001316649963366,6.246088159977868,0.03265278306188707,-0.0007794101374783551,0.006327624720223154,0.0013229136527359512,165.0,0.5000000000000002
mhealth,IT,APS,fixed_75,0.5,0.900084522062339,6.237165197344645,0.03223037975113184,-0.0008265530714760101,-0.00259533791300025,0.0009005103419807224,247.5,0.2500000000000001
mhealth,IT,APS,full_reference,0.5,0.9009110751338149,6.239760535257645,0.03132986940915111,0.0,0.0,0.0,330.0,0.0
mhealth,IT,APS,horizon,0.1,0.9010881455756374,6.244714658690511,0.031209381925251654,0.00017707044182258374,0.004954123432866981,-0.000120487483899445,326.5375,0.008958333333333297
mhealth,IT,APS,horizon,0.25,0.9024111190175894,6.27161170003135,0.03024982608916955,0.0015000438837744887,0.0318511647737057,-0.0010800433199815475,315.1125,0.03692708333333328
mhealth,IT,APS,horizon,0.5,0.9068251686526416,6.380416171848834,0.027599407307644985,0.005914093518826682,0.14065563659119013,-0.0037304621015061086,282.725,0.12057291666666663
mhealth,IT,APS,horizon,1.0,0.9144069741242282,6.621651077166386,0.023084978377289515,0.01349589899041313,0.38189054190874094,-0.008244891031861577,210.5625,0.32
mhealth,IT,APS,hypergeom,0.1,0.9011216031078062,6.244294230398007,0.031182350968118822,0.000210527973991325,0.0045336951403627136,-0.00014751844103228499,327.9625,0.005208333333333305
mhealth,IT,APS,hypergeom,0.25,0.9022761351992831,6.26754166567287,0.030323232072053747,0.0013650600654682176,0.02778113041522536,-0.0010066373370973551,320.025,0.024531249999999963
mhealth,IT,APS,hypergeom,0.5,0.9068333700298588,6.379137554481276,0.02768830155333816,0.005922294896043799,0.13937701922363147,-0.0036415678558129314,294.9625,0.0891145833333333
mhealth,IT,APS,hypergeom,1.0,0.9147321517399783,6.63160344965789,0.022919470980609515,0.013821076606163255,0.39184291440024505,-0.00841039842854158,231.6625,0.25817708333333333
mhealth,IT,APS,martingale,0.1,0.9009817488021392,6.2409089877369635,0.031287482780714714,7.067366832423125e-05,0.0011484524793185312,-4.2386628436397495e-05,329.2125,0.0019270833333333078
mhealth,IT,APS,martingale,0.25,0.9021544595821295,6.262812163463262,0.030427788068864592,0.00124338444831464,0.02305162820561722,-0.00090208134028651,323.65,0.014270833333333312
mhealth,IT,APS,martingale,0.5,0.9062948173565457,6.364061257382558,0.028037643445734374,0.005383742222730861,0.1243007221249139,-0.003292225963416718,306.9125,0.05494791666666662
mhealth,IT,APS,martingale,1.0,0.9144905479690962,6.630577567780863,0.02314413036298915,0.01357947283528121,0.3908170325232179,-0.00818573904616195,255.3375,0.18812500000000001
mhealth,IT,APS,midpoint,0.5,0.9007097177228636,6.244985110583608,0.031402781648270595,-0.00020135741095127,0.0052245753259626704,7.291223911948125e-05,282.725,0.12057291666666663
mhealth,IT,APS,no_intersection,0.5,0.9069049852593765,6.3773364495071,0.02753357322238551,0.005993910125561504,0.13757591424945512,-0.003796296186765581,290.1125,0.09979166666666664
mhealth,IT,APS,one_look_50,0.5,0.9225598480126852,7.0395402266319875,0.01855491498033275,0.021648772878870202,0.7997796913743437,-0.012774954428818342,165.0,0.5000000000000002
mhealth,IT,APS,sparse_checks,0.5,0.9021395916519068,6.268206935836268,0.030616169005385774,0.0012285165180920524,0.02844640057862378,-0.0007137004037653312,307.225,0.05588541666666665
mhealth,IT,APS,uncorrected,0.5,0.9067341999094369,6.383703863933465,0.027786087222225607,0.005823124775621913,0.1439433286758212,-0.0035437821869254817,244.275,0.21130208333333328
mhealth,IT,LAC,fixed_25,0.5,0.8966918762597034,2.102751480222666,0.031628927816463176,-0.002916248696599204,0.1527920671634578,0.005144481701529403,82.5,0.7500000000000004
mhealth,IT,LAC,fixed_50,0.5,0.8964417384092973,1.957847162257527,0.030078000309196617,-0.00316638654700535,0.007887749198318684,0.0035935541942628386,165.0,0.5000000000000002
mhealth,IT,LAC,fixed_75,0.5,0.8983622406085503,1.9534137321943497,0.027965939585618948,-0.0012458843477524053,0.003454319135141186,0.0014814934706851822,247.5,0.2500000000000001
mhealth,IT,LAC,full_reference,0.5,0.8996081249563026,1.9499594130592084,0.026484446114933762,0.0,0.0,0.0,330.0,0.0
mhealth,IT,LAC,horizon,0.1,0.9026117514669829,1.9639240697928528,0.02502958840255893,0.0030036265106802977,0.013964656733644604,-0.0014548577123748216,300.0,0.0788020833333333
mhealth,IT,LAC,horizon,0.25,0.9081695192756761,2.0056675939517574,0.02180041599312117,0.008561394319373352,0.05570818089254911,-0.0046840301218125805,259.025,0.18890624999999997
mhealth,IT,LAC,horizon,0.5,0.9150219591028257,2.101218775187527,0.017859048866517912,0.01541383414652297,0.15125936212831853,-0.008625397248415838,201.825,0.34770833333333334
mhealth,IT,LAC,horizon,1.0,0.9244580298092788,2.2980937091693083,0.014199468659538089,0.02484990485297616,0.34813429611009955,-0.012284977455395665,157.425,0.476875
mhealth,IT,LAC,hypergeom,0.1,0.9029086048098336,1.9656296196242256,0.024872266271981653,0.003300479853530746,0.01567020656501712,-0.0016121798429520988,307.4125,0.05901041666666664
mhealth,IT,LAC,hypergeom,0.25,0.9086074343784759,2.007688992036107,0.021660633228251926,0.008999309422173193,0.05772957897689844,-0.004823812886681819,273.7125,0.14916666666666667
mhealth,IT,LAC,hypergeom,0.5,0.9157393433783778,2.1053170153344127,0.01730198254996009,0.01613121842207501,0.15535760227520407,-0.009182463564973663,220.65,0.29234375
mhealth,IT,LAC,hypergeom,1.0,0.9253971652688676,2.3114815409742,0.013571320114908112,0.02578904031256486,0.36152212791499194,-0.012913126000025643,176.85,0.41390625000000003
mhealth,IT,LAC,martingale,0.1,0.9027872488598077,1.9641171301435385,0.02492342294664515,0.0031791239035049365,0.014157717084329882,-0.0015610231682886067,312.975,0.041354166666666636
mhealth,IT,LAC,martingale,0.25,0.9076949782956479,2.000450597106341,0.022410029303674854,0.008086853339345213,0.050491184047132286,-0.0040744168112588994,287.725,0.10739583333333332
mhealth,IT,LAC,martingale,0.5,0.9154254442353649,2.100566180526324,0.017774840489122375,0.0158173192790621,0.150606767467115,-0.00870960562581138,240.1,0.23192708333333334
mhealth,IT,LAC,martingale,1.0,0.9257136023657238,2.3043486885977638,0.01359116259664872,0.026105477409420912,0.35438927553855526,-0.012893283518285037,196.925,0.3474479166666667
mhealth,IT,LAC,midpoint,0.5,0.8865181774242465,1.9053878733340546,0.03634784027913277,-0.013089947532056143,-0.04457153972515376,0.009863394164198987,201.825,0.34770833333333334
mhealth,IT,LAC,no_intersection,0.5,0.915039478412749,2.1026247105311215,0.017753837573234538,0.015431353456446325,0.1526652974719132,-0.008730608541699214,205.3625,0.3370833333333334
mhealth,IT,LAC,one_look_50,0.5,0.9223093292247867,2.8125784756918906,0.0165114493159134,0.022701204268484026,0.8626190626326823,-0.009972996799020353,165.0,0.5000000000000002
mhealth,IT,LAC,sparse_checks,0.5,0.9121764668921039,2.0401975224124906,0.020195354149498652,0.012568341935801069,0.09023810935328233,-0.006289091965435101,213.6,0.31364583333333346
mhealth,IT,LAC,uncorrected,0.5,0.9144663540758792,2.1062004041639772,0.01851210695541052,0.014858229119576485,0.156240991104769,-0.00797233915952323,169.6125,0.42453124999999997
mhealth,LR,APS,fixed_25,0.5,0.8988116231663087,3.7171447718505655,0.042830832550322655,0.001969065709289646,0.10076469525901251,-0.001598171363004945,82.5,0.7500000000000004
mhealth,LR,APS,fixed_50,0.5,0.8969733671843262,3.6468309989669123,0.043824916849468196,0.00013080972730716492,0.03045092237535913,-0.0006040870638594018,165.0,0.5000000000000002
mhealth,LR,APS,fixed_75,0.5,0.8967610494390004,3.6268913877448385,0.04403886937975258,-8.1508018018634e-05,0.010511311153285092,-0.0003901345335750195,247.5,0.2500000000000001
mhealth,LR,APS,full_reference,0.5,0.896842557457019,3.616380076591553,0.0444290039133276,0.0,0.0,0.0,330.0,0.0
mhealth,LR,APS,horizon,0.1,0.8973491227552435,3.62036265909326,0.043988990374658095,0.0005065652982244888,0.003982582501706481,-0.00044001353866950495,326.2,0.009270833333333294
mhealth,LR,APS,horizon,0.25,0.899936260581144,3.6797827857458456,0.04225259802093173,0.0030937031241249175,0.06340270915429305,-0.0021764058923958622,303.55,0.06307291666666662
mhealth,LR,APS,horizon,0.5,0.9059444967309009,3.7995203112429623,0.03867105777488861,0.009101939273881865,0.183140234651409,-0.005757946138438976,250.5375,0.2009375
mhealth,LR,APS,horizon,1.0,0.9204213371541041,4.039994450969981,0.02817653158811757,0.02357877969708495,0.4236143743784284,-0.016252472325210016,166.4,0.4395833333333334
mhealth,LR,APS,hypergeom,0.1,0.8970245146123217,3.618739061366868,0.044286360076820915,0.00018195715530262623,0.002358984775314995,-0.00014264383650668876,328.75,0.0029687499999999675
mhealth,LR,APS,hypergeom,0.25,0.8998487115826869,3.6767447873888415,0.04226415853574485,0.0030061541256677588,0.060364710797288154,-0.002164845377582745,312.7,0.04098958333333329
mhealth,LR,APS,hypergeom,0.5,0.9060634194284987,3.804146826866296,0.03858273359330029,0.009220861971479557,0.18776675027474304,-0.0058462703200272996,271.0,0.1489583333333333
mhealth,LR,APS,hypergeom,1.0,0.9203223178267728,4.048360518340604,0.028173698604555514,0.02347976036975368,0.4319804417490509,-0.01625530530877207,193.55,0.3591145833333334
mhealth,LR,APS,martingale,0.1,0.8969260897963467,3.61787361440891,0.044384091588810015,8.35323393276975e-05,0.001493537817356495,-4.4912324517585e-05,329.625,0.0008333333333333199
mhealth,LR,APS,martingale,0.25,0.8994520152230651,3.66860540653155,0.04255395399966675,0.0026094577660459965,0.052225329939997026,-0.001875049913660842,319.9,0.02229166666666662
mhealth,LR,APS,martingale,0.5,0.9050495274667828,3.7918489185375073,0.0391974274274427,0.008206970009763725,0.1754688419459539,-0.005231576485884894,292.0375,0.0891145833333333
mhealth,LR,APS,martingale,1.0,0.9205668044680362,4.053906737961803,0.02789610471104061,0.023724247011016997,0.4375266613702501,-0.01653289920228698,224.4125,0.2659375
mhealth,LR,APS,midpoint,0.5,0.8964317491472669,3.6066856262498512,0.04444360901199584,-0.00041080830975210746,-0.009694450341702012,1.4605098668232677e-05,250.5375,0.2009375
mhealth,LR,APS,no_intersection,0.5,0.905735754335298,3.8012015679302698,0.038810358485816494,0.008893196878278846,0.18482149133871686,-0.0056186454275111005,261.4625,0.17161458333333332
mhealth,LR,APS,one_look_50,0.5,0.9257820716568494,4.2638715343194225,0.026898788209326785,0.028939514199830263,0.6474914577278688,-0.017530215704000804,165.0,0.5000000000000002
mhealth,LR,APS,sparse_checks,0.5,0.9002756596202962,3.6766772825415757,0.042160888793050334,0.00343310216327719,0.060297205950022456,-0.002268115120277253,287.5,0.10421874999999999
mhealth,LR,APS,uncorrected,0.5,0.9060825598942582,3.7932356107984413,0.03833630532730883,0.009240002437239055,0.17685553420688777,-0.006092698586018764,204.9875,0.31072916666666667
mhealth,LR,LAC,fixed_25,0.5,0.8842982918031165,1.3854970993107387,0.04638368784519197,0.005368711564902616,0.0698300139660016,-0.0006361671165431678,82.5,0.7500000000000004
mhealth,LR,LAC,fixed_50,0.5,0.8796025412485836,1.333453035106018,0.04766313622439564,0.0006729610103697399,0.017785949761280995,0.0006432812626605124,165.0,0.5000000000000002
mhealth,LR,LAC,fixed_75,0.5,0.8799636292311659,1.3232944168770584,0.046808557539124517,0.0010340489929519937,0.00762733153232136,-0.00021129742261060785,247.5,0.2500000000000001
mhealth,LR,LAC,full_reference,0.5,0.8789295802382139,1.315667085344737,0.047019854961735136,0.0,0.0,0.0,330.0,0.0
mhealth,LR,LAC,horizon,0.1,0.8863536472890431,1.3374569934291185,0.042199245187059135,0.007424067050829293,0.02178990808438126,-0.004820609774675979,296.8875,0.08442708333333329
mhealth,LR,LAC,horizon,0.25,0.9051863220394194,1.414795039689294,0.032101271628708856,0.026256741801205456,0.09912795434455683,-0.014918583333026258,219.0375,0.29510416666666667
mhealth,LR,LAC,horizon,0.5,0.9286485800618267,1.5453292113613775,0.018385436159272812,0.04971899982361289,0.22966212601664032,-0.028634418802462303,148.4375,0.5001041666666667
mhealth,LR,LAC,horizon,1.0,0.9513488095760622,1.784440067921404,0.008451941543266398,0.07241922933784824,0.46877298257666683,-0.03856791341846873,91.25,0.6707291666666666
mhealth,LR,LAC,hypergeom,0.1,0.88602203292005,1.3355053874351088,0.04226003482424641,0.007092452681836121,0.019838302090371778,-0.004759820137488698,308.05,0.05624999999999995
mhealth,LR,LAC,hypergeom,0.25,0.9066161648747812,1.4191889225692005,0.031096540998486903,0.02768658463656723,0.10352183722446315,-0.015923313963248205,242.025,0.2308333333333333
mhealth,LR,LAC,hypergeom,0.5,0.9304355047686622,1.554882731025733,0.017405576412313738,0.05150592453044815,0.23921564568099588,-0.029614278549421374,173.0375,0.42489583333333336
mhealth,LR,LAC,hypergeom,1.0,0.9543766218632788,1.8065451121841356,0.006786349642767041,0.07544704162506484,0.49087802683939874,-0.04023350531896808,111.475,0.5988541666666668
mhealth,LR,LAC,martingale,0.1,0.8850312462514891,1.3319107031554291,0.04295389250244489,0.006101666013275382,0.01624361781069198,-0.004065962459290226,316.85,0.030572916666666637
mhealth,LR,LAC,martingale,0.25,0.9066143345043173,1.4170910934996668,0.031397778448422294,0.027684754266103513,0.10142400815492951,-0.015622076513312818,262.8,0.16869791666666664
mhealth,LR,LAC,martingale,0.5,0.9316819397163034,1.5564244809190682,0.016556967806049587,0.052752359478089525,0.24075739557433096,-0.03046288715568553,198.5375,0.34317708333333335
mhealth,LR,LAC,martingale,1.0,0.9577454287719075,1.8376423842294962,0.0055531256255645246,0.07881584853369343,0.5219752988847591,-0.0414667293361706,130.325,0.5338541666666667
mhealth,LR,LAC,midpoint,0.5,0.8769876900764878,1.30710030176843,0.047892012115198515,-0.0019418901617259427,-0.008566783576307115,0.0008721571534633695,148.4375,0.5001041666666667
mhealth,LR,LAC,no_intersection,0.5,0.9280793441511814,1.5416333216505915,0.018756107842661882,0.04914976391296752,0.22596623630585447,-0.02826374711907323,154.4,0.4841145833333334
mhealth,LR,LAC,one_look_50,0.5,0.9220080210144236,1.652122626825096,0.024529730929415933,0.043078440776209495,0.336455541480359,-0.022490124032319186,165.0,0.5000000000000002
mhealth,LR,LAC,sparse_checks,0.5,0.9222378842157442,1.4929941187609042,0.021445956596276093,0.04330830397753032,0.1773270334161672,-0.02557389836545902,159.075,0.46973958333333343
mhealth,LR,LAC,uncorrected,0.5,0.9261351743487325,1.53771545286529,0.019920124219089595,0.0472055941105184,0.22204836752055285,-0.027099730742645524,113.45,0.58515625
mhealth,MR,APS,fixed_25,0.5,0.9103726641465222,3.4723829497711898,0.025958975746721125,0.002740003615690151,0.14306874173258546,0.0034856454114952536,82.5,0.7500000000000004
mhealth,MR,APS,fixed_50,0.5,0.9096904779256192,3.38188407221259,0.023035339114144175,0.002057817394787146,0.05256986417398626,0.0005620087789183236,165.0,0.5000000000000002
mhealth,MR,APS,fixed_75,0.5,0.9085611396502966,3.350558464680897,0.022435634457977652,0.0009284791194643799,0.021244256642292892,-3.76958772482035e-05,247.5,0.2500000000000001
mhealth,MR,APS,full_reference,0.5,0.907632660530832,3.3293142080386033,0.02247333033522585,0.0,0.0,0.0,330.0,0.0
mhealth,MR,APS,horizon,0.1,0.9080446950930149,3.3341189098162447,0.022350925927650207,0.00041203456218295625,0.004804701777640561,-0.00012240440757564124,325.4375,0.010937499999999952
mhealth,MR,APS,horizon,0.25,0.9113561633070004,3.3817715664103174,0.020358375537756046,0.003723502776168285,0.05245735837171336,-0.0021149547974697925,307.375,0.055312499999999945
mhealth,MR,APS,horizon,0.5,0.9212296482034553,3.5154884229845242,0.014790552198765896,0.013596987672623231,0.18617421494592062,-0.007682778136459933,265.4375,0.16421874999999997
mhealth,MR,APS,horizon,1.0,0.9378221526493788,3.7781527001805144,0.007910104828488184,0.03018949211854675,0.44883849214191046,-0.014563225506737647,187.325,0.3813020833333334
mhealth,MR,APS,hypergeom,0.1,0.9079707937888873,3.3326957744141255,0.022366116970331685,0.0003381332580552875,0.003381566375521746,-0.00010721336489416124,328.0,0.004583333333333308
mhealth,MR,APS,hypergeom,0.25,0.911054615359434,3.3752066891733237,0.02060673913121336,0.0034219548286019584,0.04589248113471957,-0.0018665912040124754,315.05,0.03593749999999996
mhealth,MR,APS,hypergeom,0.5,0.9217549011431204,3.5208622156532563,0.01436521041102271,0.014122240612288398,0.19154800761465224,-0.00810811992420312,282.625,0.12010416666666664
mhealth,MR,APS,hypergeom,1.0,0.9387149213882651,3.790137443754433,0.007422008256023145,0.031082260857432903,0.4608232357158289,-0.015051322079202692,214.5,0.303125
mhealth,MR,APS,martingale,0.1,0.9078009318336836,3.33128867850663,0.022388743869060434,0.00016827130285154002,0.0019744704680259976,-8.458646616541e-05,329.3,0.001458333333333325
mhealth,MR,APS,martingale,0.25,0.9102488211606771,3.3662273498278124,0.02113073032845887,0.0026161606298449403,0.03691314178920824,-0.001342600006766967,322.3,0.01687499999999998
mhealth,MR,APS,martingale,0.5,0.9203003049627796,3.501989771484716,0.015460067739447431,0.012667644431947362,0.1726755634461121,-0.007013262595778407,299.5625,0.07124999999999997
mhealth,MR,APS,martingale,1.0,0.9373369271207002,3.7769192953016613,0.008338635339887598,0.029704266589868057,0.4476050872630576,-0.014134694995338237,242.25,0.2184375
mhealth,MR,APS,midpoint,0.5,0.908388585411724,3.3406409422934855,0.022415780590202466,0.00075592488089193,0.011326734254881406,-5.754974502338627e-05,265.4375,0.16421874999999997
mhealth,MR,APS,no_intersection,0.5,0.9211201924091675,3.5137052067784844,0.014777234991525126,0.013487531878335434,0.18439099873988055,-0.007696095343700709,274.65,0.13822916666666665
mhealth,MR,APS,one_look_50,0.5,0.9497730440331541,4.117805936151057,0.005234877309583439,0.042140383502321944,0.7884917281124532,-0.017238453025642392,165.0,0.5000000000000002
mhealth,MR,APS,sparse_checks,0.5,0.9107446445899487,3.378798042274302,0.021287429286718125,0.0031119840591167765,0.04948383423569757,-0.0011859010485077124,294.725,0.08692708333333334
mhealth,MR,APS,uncorrected,0.5,0.9202625179129663,3.506984240498795,0.015562290616497682,0.012629857382134143,0.17767003246019103,-0.00691103971872815,219.6125,0.27109375
mhealth,MR,LAC,fixed_25,0.5,0.8941492883653022,1.196666261694071,0.031109851257326255,0.0007092729458854211,0.08507541141657618,0.0022347293816182123,82.5,0.7500000000000004
mhealth,MR,LAC,fixed_50,0.5,0.8922144004506197,1.136791079048264,0.03090399807560403,-0.0012256149687970125,0.02520022877076895,0.0020288761998959797,165.0,0.5000000000000002
mhealth,MR,LAC,fixed_75,0.5,0.8934296743826501,1.1231700619442546,0.02922914800723802,-1.0341036766568736e-05,0.011579211666759678,0.00035402613152998,247.5,0.2500000000000001
mhealth,MR,LAC,full_reference,0.5,0.8934400154194166,1.111590850277495,0.028875121875708044,0.0,0.0,0.0,330.0,0.0
mhealth,MR,LAC,horizon,0.1,0.8993732063147863,1.1378661955889666,0.024877696853789894,0.005933190895369634,0.026275345311471732,-0.0039974250219181285,281.3,0.1245833333333333
mhealth,MR,LAC,horizon,0.25,0.9112465136481631,1.2213097126779062,0.018293575361489033,0.017806498228746526,0.10971886240041137,-0.010581546514218993,200.5375,0.35
mhealth,MR,LAC,horizon,0.5,0.9257451984150696,1.348576156623213,0.01002880574216207,0.03230518299565296,0.23698530634571807,-0.018846316133545954,146.4625,0.5072395833333333
mhealth,MR,LAC,horizon,1.0,0.9448803994803857,1.6139401564147153,0.004049466750232803,0.05144038406096894,0.5023493061372204,-0.024825655125475223,94.1875,0.6642708333333334
mhealth,MR,LAC,hypergeom,0.1,0.8997057633527824,1.1371355843428677,0.02470596588933556,0.006265747933365655,0.025544734065372866,-0.004169155986372462,296.9375,0.08484374999999995
mhealth,MR,LAC,hypergeom,0.25,0.9120301969192532,1.2235435610997267,0.017851881386541535,0.01859018149983652,0.11195271082223193,-0.01102324048916649,225.2625,0.27890625
