dataset,score,baseline,metric,difference,ci_low,ci_high,subjects
har,APS,midpoint,set_size,0.26526880637872036,0.2555422059599649,0.27538293701103456,30
har,APS,midpoint,shortfall,-0.02153505641216114,-0.02875741800892435,-0.015146762233565937,30
har,APS,midpoint,delta_coverage,0.042942593518791136,0.03642086569476839,0.04964297398645411,30
har,APS,midpoint,delta_size,0.2652688063787203,0.2555422059599649,0.2753829370110346,30
har,APS,midpoint,delta_shortfall,-0.021535056412161094,-0.0287574180089243,-0.015146762233565906,30
har,APS,midpoint,queried,0.0,0.0,0.0,30
har,APS,midpoint,saving,0.0,0.0,0.0,30
mhealth,LAC,hypergeom,coverage,-0.0013765326045744209,-0.0021871793319770644,-0.0007176244445465496,10
mhealth,LAC,hypergeom,set_size,-0.00857123044311967,-0.011725897460966252,-0.0049225977168257775,10
mhealth,LAC,hypergeom,shortfall,0.000848992687892005,0.00023548482624308726,0.0016755695922212157,10
mhealth,LAC,hypergeom,delta_coverage,-0.0013765326045743858,-0.002187179331976992,-0.0007176244445465422,10
mhealth,LAC,hypergeom,delta_size,-0.008571230443119663,-0.011725897460966335,-0.004922597716825696,10
mhealth,LAC,hypergeom,delta_shortfall,0.0008489926878920116,0.00023548482624308965,0.0016755695922212254,10
mhealth,LAC,hypergeom,queried,-22.704166666666666,-24.481354166666662,-20.931197916666672,10
mhealth,LAC,hypergeom,saving,0.06914930555555554,0.06419270833333328,0.07350694444444442,10
mhealth,LAC,martingale,coverage,-0.0019135800423976113,-0.004161610378717361,-0.00030738211195033277,10
mhealth,LAC,martingale,set_size,-0.006810571725458558,-0.013302926612972128,-0.0009981531836286627,10
mhealth,LAC,martingale,shortfall,0.0009562442345030543,-0.00019172439076574005,0.00283221960818944,10
mhealth,LAC,martingale,delta_coverage,-0.0019135800423975926,-0.004161610378717363,-0.0003073821119502986,10
mhealth,LAC,martingale,delta_size,-0.006810571725458517,-0.013302926612972105,-0.0009981531836285764,10
mhealth,LAC,martingale,delta_shortfall,0.0009562442345030583,-0.00019172439076573433,0.0028322196081894432,10
mhealth,LAC,martingale,queried,-45.625,-49.89380208333333,-41.48322916666667,10
mhealth,LAC,martingale,saving,0.1425173611111111,0.13132812499999996,0.15314257812499998,10
mhealth,LAC,full_reference,coverage,0.03247933898859632,0.018885631089511804,0.04919008657847278,10
mhealth,LAC,full_reference,set_size,0.20596893149689244,0.17320887143577568,0.24129374194462433,10
mhealth,LAC,full_reference,shortfall,-0.018702044061474722,-0.036842823399939724,-0.00536581735431709,10
mhealth,LAC,full_reference,delta_coverage,0.03247933898859627,0.01888563108951179,0.04919008657847285,10
mhealth,LAC,full_reference,delta_size,0.2059689314968923,0.1732088714357755,0.24129374194462425,10
mhealth,LAC,full_reference,delta_shortfall,-0.018702044061474698,-0.03684282339993972,-0.0053658173543170784,10
mhealth,LAC,full_reference,queried,-164.425,-191.51489583333333,-139.88875000000002,10
mhealth,LAC,full_reference,saving,0.4516840277777778,0.3793745659722222,0.53197265625,10
mhealth,LAC,fixed_25,coverage,0.031425427050533375,0.018231366737062604,0.04659810991547185,10
mhealth,LAC,fixed_25,set_size,0.10340310064821379,0.055565337794721004,0.1482491091740036,10
mhealth,LAC,fixed_25,shortfall,-0.020949725383676208,-0.03688970595317566,-0.008532501099775078,10
mhealth,LAC,fixed_25,delta_coverage,0.03142542705053333,0.01823136673706256,0.04659810991547182,10
mhealth,LAC,fixed_25,delta_size,0.10340310064821379,0.055565337794721004,0.1482491091740036,10
mhealth,LAC,fixed_25,delta_shortfall,-0.02094972538367618,-0.03688970595317564,-0.008532501099775065,10
mhealth,LAC,fixed_25,queried,83.075,55.985104166666666,107.61125,10
mhealth,LAC,fixed_25,saving,-0.2983159722222227,-0.37062543402777826,-0.21802734375000046,10
mhealth,LAC,fixed_50,coverage,0.03371901915707383,0.019829112642945238,0.05047119637797773,10
mhealth,LAC,fixed_50,set_size,0.1890109555867694,0.15513605220733762,0.2241995981029291,10
mhealth,LAC,fixed_50,shortfall,-0.020790614613747833,-0.038837307787185915,-0.007242827393041621,10
mhealth,LAC,fixed_50,delta_coverage,0.03371901915707381,0.019829112642945235,0.050471196377977735,10
mhealth,LAC,fixed_50,delta_size,0.18901095558676942,0.15513605220733767,0.2241995981029292,10
mhealth,LAC,fixed_50,delta_shortfall,-0.02079061461374781,-0.03883730778718588,-0.007242827393041601,10
mhealth,LAC,fixed_50,queried,0.575,-26.514895833333338,25.111249999999995,10
mhealth,LAC,fixed_50,saving,-0.04831597222222244,-0.12062543402777798,0.03197265624999974,10
mhealth,LAC,fixed_75,coverage,0.032553397785785296,0.01893868027006962,0.04912757203050956,10
mhealth,LAC,fixed_75,set_size,0.19841531071881832,0.16566850603986158,0.23243567100006418,10
mhealth,LAC,fixed_75,shortfall,-0.01924345145467623,-0.03724185388770458,-0.005873737374339942,10
mhealth,LAC,fixed_75,delta_coverage,0.03255339778578527,0.018938680270069574,0.049127572030509534,10
mhealth,LAC,fixed_75,delta_size,0.19841531071881824,0.16566850603986152,0.23243567100006404,10
mhealth,LAC,fixed_75,delta_shortfall,-0.019243451454676215,-0.037241853887704554,-0.00587373737433993,10
mhealth,LAC,fixed_75,queried,-81.92499999999998,-109.01489583333333,-57.38875000000001,10
mhealth,LAC,fixed_75,saving,0.20168402777777766,0.1293745659722221,0.2819726562499999,10
mhealth,LAC,one_look_50,coverage,0.0007552163878945973,-0.007426687637134366,0.009617734016729681,10
mhealth,LAC,one_look_50,set_size,-0.31604728465375337,-0.46145537824336647,-0.16838207581602344,10
mhealth,LAC,one_look_50,shortfall,-0.002793329688919831,-0.009552688912888895,0.0019480055587865702,10
mhealth,LAC,one_look_50,delta_coverage,0.0007552163878946618,-0.007426687637134333,0.009617734016729745,10
mhealth,LAC,one_look_50,delta_size,-0.31604728465375337,-0.46145537824336647,-0.16838207581602346,10
mhealth,LAC,one_look_50,delta_shortfall,-0.0027933296889198333,-0.009552688912888902,0.00194800555878657,10
mhealth,LAC,one_look_50,queried,0.575,-26.514895833333338,25.111249999999995,10
mhealth,LAC,one_look_50,saving,-0.04831597222222244,-0.12062543402777798,0.03197265624999974,10
mhealth,LAC,uncorrected,coverage,0.001283940910717929,0.0005169938702361859,0.0023049106487957136,10
mhealth,LAC,uncorrected,set_size,0.0027331048227823727,-0.0003880617805003056,0.005815865543403897,10
mhealth,LAC,uncorrected,shortfall,-0.0008942120878868808,-0.0020538209659812456,-0.00017200553505234163,10
mhealth,LAC,uncorrected,delta_coverage,0.0012839409107179506,0.0005169938702361866,0.0023049106487957774,10
mhealth,LAC,uncorrected,delta_size,0.002733104822782398,-0.0003880617805001759,0.0058158655434038834,10
mhealth,LAC,uncorrected,delta_shortfall,-0.0008942120878868781,-0.00205382096598124,-0.00017200553505234269,10
mhealth,LAC,uncorrected,queried,33.083333333333336,28.120625000000004,37.92317708333333,10
mhealth,LAC,uncorrected,saving,-0.08010416666666673,-0.09140646701388894,-0.06859331597222233,10
mhealth,LAC,no_intersection,coverage,0.00026115936597308486,4.640696407648415e-05,0.0005211216288795098,10
mhealth,LAC,no_intersection,set_size,0.002050400603473346,0.000527054586897911,0.003731235753213547,10
mhealth,LAC,no_intersection,shortfall,-0.00010749849084641166,-0.00032804636239094415,2.4649689332566445e-05,10
mhealth,LAC,no_intersection,delta_coverage,0.00026115936597309684,4.640696407653931e-05,0.0005211216288794566,10
mhealth,LAC,no_intersection,delta_size,0.0020504006034733928,0.0005270545868979328,0.003731235753213589,10
mhealth,LAC,no_intersection,delta_shortfall,-0.00010749849084641331,-0.00032804636239095185,2.464968933256848e-05,10
mhealth,LAC,no_intersection,queried,-3.9583333333333313,-4.962499999999994,-2.9708333333333314,10
mhealth,LAC,no_intersection,saving,0.01107638888888888,0.008472005208333303,0.013715277777777776,10
mhealth,LAC,sparse_checks,coverage,0.00461725759144852,0.0021430928297767812,0.00792427522860078,10
mhealth,LAC,sparse_checks,set_size,0.05851536624381222,0.03898436226406816,0.08071657244642323,10
mhealth,LAC,sparse_checks,shortfall,-0.0028483236625382368,-0.006456129528432537,-0.0003685581952097554,10
mhealth,LAC,sparse_checks,delta_coverage,0.004617257591448533,0.002143092829776784,0.007924275228600768,10
mhealth,LAC,sparse_checks,delta_size,0.058515366243812275,0.038984362264068206,0.08071657244642326,10
mhealth,LAC,sparse_checks,delta_shortfall,-0.0028483236625382385,-0.006456129528432537,-0.0003685581952097582,10
mhealth,LAC,sparse_checks,queried,-11.095833333333335,-16.38354166666667,-5.766614583333336,10
mhealth,LAC,sparse_checks,saving,0.030902777777777675,0.017100477430555434,0.04451388888888881,10
mhealth,LAC,midpoint,coverage,0.039708692468764815,0.022968667763147106,0.05853529893242409,10
mhealth,LAC,midpoint,set_size,0.23293552949003837,0.1942761431606465,0.27697539866037424,10
mhealth,LAC,midpoint,shortfall,-0.023752161705225285,-0.04358983908746451,-0.007897549084054737,10
mhealth,LAC,midpoint,delta_coverage,0.039708692468764746,0.022968667763147037,0.05853529893242402,10
mhealth,LAC,midpoint,delta_size,0.23293552949003832,0.19427614316064645,0.27697539866037424,10
mhealth,LAC,midpoint,delta_shortfall,-0.023752161705225254,-0.04358983908746448,-0.007897549084054727,10
mhealth,LAC,midpoint,queried,0.0,0.0,0.0,10
mhealth,LAC,midpoint,saving,0.0,0.0,0.0,10
mhealth,APS,hypergeom,coverage,-0.00021745900482664782,-0.0005600202376931573,5.1155699652515666e-05,10
mhealth,APS,hypergeom,set_size,-0.0029072303081691063,-0.0048333496347628,-0.0006690900579511959,10
mhealth,APS,hypergeom,shortfall,0.0001415905745461142,-0.00013618911495031694,0.0005021651072059712,10
mhealth,APS,hypergeom,delta_coverage,-0.00021745900482665728,-0.0005600202376931609,5.115569965247736e-05,10
mhealth,APS,hypergeom,delta_size,-0.0029072303081689845,-0.004833349634762807,-0.0006690900579511624,10
mhealth,APS,hypergeom,delta_shortfall,0.0001415905745461108,-0.0001361891149503199,0.0005021651072059672,10
mhealth,APS,hypergeom,queried,-16.62916666666666,-17.800000000000004,-15.535416666666666,10
mhealth,APS,hypergeom,saving,0.04251736111111111,0.03945312499999999,0.04584201388888888,10
mhealth,APS,martingale,coverage,0.0007848879336299408,0.0005225197043502999,0.0010745063266796274,10
mhealth,APS,martingale,set_size,0.012508319557180148,0.00900283093354458,0.016273561092935575,10
mhealth,APS,martingale,shortfall,-0.0005447071104416705,-0.0008745002603420612,-0.0002514237619996761,10
mhealth,APS,martingale,delta_coverage,0.0007848879336299439,0.0005225197043502929,0.0010745063266796148,10
mhealth,APS,martingale,delta_size,0.012508319557179964,0.009002830933544417,0.016273561092935075,10
mhealth,APS,martingale,delta_shortfall,-0.0005447071104416675,-0.0008745002603420591,-0.0002514237619996666,10
mhealth,APS,martingale,queried,-33.27083333333333,-35.92708333333332,-30.570833333333333,10
mhealth,APS,martingale,saving,0.09013888888888888,0.08294249131944444,0.09728298611111111,10
mhealth,APS,full_reference,coverage,0.009537673488443987,0.006472058880673864,0.013252375282493562,10
mhealth,APS,full_reference,set_size,0.16999002872950658,0.15974274248050194,0.17778786427529544,10
mhealth,APS,full_reference,shortfall,-0.005723728792135026,-0.010339522491646973,-0.0021628304004576906,10
mhealth,APS,full_reference,delta_coverage,0.009537673488443926,0.0064720588806738266,0.013252375282493479,10
mhealth,APS,full_reference,delta_size,0.16999002872950658,0.15974274248050202,0.17778786427529558,10
mhealth,APS,full_reference,delta_shortfall,-0.005723728792135006,-0.01033952249164694,-0.0021628304004576806,10
mhealth,APS,full_reference,queried,-63.76666666666665,-71.44026041666666,-55.97911458333334,10
mhealth,APS,full_reference,saving,0.1619097222222222,0.1429937065972222,0.18045203993055553,10
mhealth,APS,fixed_25,coverage,0.0088476057889332,0.005722193956104929,0.012129080123105623,10
mhealth,APS,fixed_25,set_size,0.07511432581179558,0.06399313153902433,0.08468514878780944,10
mhealth,APS,fixed_25,shortfall,-0.007545749281965849,-0.010483921572240266,-0.004736952419490022,10
mhealth,APS,fixed_25,delta_coverage,0.00884760578893314,0.005722193956104915,0.012129080123105538,10
mhealth,APS,fixed_25,delta_size,0.07511432581179561,0.06399313153902439,0.08468514878780939,10
mhealth,APS,fixed_25,delta_shortfall,-0.007545749281965825,-0.010483921572240243,-0.004736952419489999,10
mhealth,APS,fixed_25,queried,183.73333333333335,176.05973958333334,191.5208854166667,10
mhealth,APS,fixed_25,saving,-0.5880902777777783,-0.6070062934027783,-0.5695479600694447,10
mhealth,APS,fixed_50,coverage,0.009067934493572016,0.006167623520168605,0.0122792692304838,10
mhealth,APS,fixed_50,set_size,0.14020722497298385,0.1303734037316973,0.15053567373420784,10
mhealth,APS,fixed_50,shortfall,-0.006150673914733318,-0.009906986190072851,-0.0030819473850567376,10
mhealth,APS,fixed_50,delta_coverage,0.009067934493571942,0.006167623520168535,0.01227926923048368,10
mhealth,APS,fixed_50,delta_size,0.14020722497298377,0.13037340373169753,0.15053567373420748,10
mhealth,APS,fixed_50,delta_shortfall,-0.0061506739147332975,-0.009906986190072829,-0.0030819473850567246,10
mhealth,APS,fixed_50,queried,101.23333333333335,93.55973958333334,109.02088541666666,10
mhealth,APS,fixed_50,saving,-0.338090277777778,-0.35700629340277806,-0.3195479600694447,10
mhealth,APS,fixed_75,coverage,0.009530867478454086,0.006393910059984949,0.013128735211917125,10
mhealth,APS,fixed_75,set_size,0.16026995210198072,0.15193097752439988,0.16837651107146162,10
mhealth,APS,fixed_75,shortfall,-0.005881288769187523,-0.010243574321795656,-0.002512784724095822,10
mhealth,APS,fixed_75,delta_coverage,0.009530867478454014,0.006393910059984855,0.013128735211917023,10
mhealth,APS,fixed_75,delta_size,0.1602699521019807,0.1519309775243997,0.16837651107146168,10
mhealth,APS,fixed_75,delta_shortfall,-0.0058812887691875055,-0.010243574321795648,-0.0025127847240958047,10
mhealth,APS,fixed_75,queried,18.73333333333334,11.059739583333336,26.52088541666666,10
mhealth,APS,fixed_75,saving,-0.08809027777777792,-0.10700629340277791,-0.06954796006944458,10
mhealth,APS,one_look_50,coverage,-0.021371883371896903,-0.028197103280135874,-0.015332260075958825,10
mhealth,APS,one_look_50,set_size,-0.575264263675382,-0.6439367687551633,-0.5090852773680409,10
mhealth,APS,one_look_50,shortfall,0.010124145594018839,0.003956599159319137,0.018124154830023165,10
mhealth,APS,one_look_50,delta_coverage,-0.021371883371896876,-0.028197103280135916,-0.015332260075958806,10
mhealth,APS,one_look_50,delta_size,-0.5752642636753819,-0.643936768755163,-0.5090852773680405,10
mhealth,APS,one_look_50,delta_shortfall,0.010124145594018839,0.003956599159319139,0.01812415483002316,10
mhealth,APS,one_look_50,queried,101.23333333333335,93.55973958333334,109.02088541666666,10
mhealth,APS,one_look_50,saving,-0.338090277777778,-0.35700629340277806,-0.3195479600694447,10
mhealth,APS,uncorrected,coverage,0.00030667862344554433,9.337803362211711e-05,0.0005281400657914322,10
mhealth,APS,uncorrected,set_size,0.003833730281873171,0.0007549034675949309,0.007320693146155333,10
mhealth,APS,uncorrected,shortfall,-0.00020788862824420675,-0.0004481475578601773,2.3891269164124783e-06,10
mhealth,APS,uncorrected,delta_coverage,0.00030667862344555685,9.337803362210141e-05,0.0005281400657914481,10
mhealth,APS,uncorrected,delta_size,0.0038337302818732626,0.0007549034675948842,0.007320693146155487,10
mhealth,APS,uncorrected,delta_shortfall,-0.00020788862824420778,-0.00044814755786017665,2.3891269164148093e-06,10
mhealth,APS,uncorrected,queried,43.275,41.18125,45.35416666666667,10
mhealth,APS,uncorrected,saving,-0.10246527777777781,-0.10749131944444443,-0.09759548611111116,10
mhealth,APS,no_intersection,coverage,7.946052771864442e-05,-0.00011820910073198714,0.00032919587952206754,10
mhealth,APS,no_intersection,set_size,0.0010605606201556927,-0.002003960268613847,0.004414756189067968,10
mhealth,APS,no_intersection,shortfall,-2.0049806142543528e-05,-0.00023084486110410384,0.00014084855611686922,10
mhealth,APS,no_intersection,delta_coverage,7.946052771866515e-05,-0.00011820910073196816,0.0003291958795220543,10
mhealth,APS,no_intersection,delta_size,0.0010605606201557454,-0.0020039602686137887,0.004414756189067995,10
mhealth,APS,no_intersection,delta_shortfall,-2.004980614254293e-05,-0.00023084486110409836,0.0001408485561168647,10
mhealth,APS,no_intersection,queried,-9.174999999999997,-9.97708333333332,-8.429166666666669,10
mhealth,APS,no_intersection,saving,0.02536458333333333,0.023177083333333334,0.027664930555555557,10
mhealth,APS,sparse_checks,coverage,0.006946472574948648,0.004719700257609311,0.009489552155255054,10
mhealth,APS,sparse_checks,set_size,0.12391421514139193,0.11051754314557244,0.13508258547460267,10
mhealth,APS,sparse_checks,shortfall,-0.004334489934618244,-0.007439115273137792,-0.0017764141183469816,10
mhealth,APS,sparse_checks,delta_coverage,0.006946472574948588,0.004719700257609319,0.009489552155254962,10
mhealth,APS,sparse_checks,delta_size,0.12391421514139198,0.11051754314557237,0.13508258547460275,10
mhealth,APS,sparse_checks,delta_shortfall,-0.004334489934618242,-0.007439115273137799,-0.001776414118346982,10
mhealth,APS,sparse_checks,queried,-30.24999999999999,-32.20213541666666,-28.481197916666666,10
mhealth,APS,sparse_checks,saving,0.0795659722222222,0.07546875,0.08426215277777778,10
mhealth,APS,midpoint,coverage,0.009489753768381137,0.00667176775231618,0.012805110328255072,10
mhealth,APS,midpoint,set_size,0.16770440898312589,0.1583032959602384,0.17756440510109386,10
mhealth,APS,midpoint,shortfall,-0.005733717989723136,-0.009902929951503924,-0.002455786251784818,10
mhealth,APS,midpoint,delta_coverage,0.009489753768381074,0.006671767752316192,0.012805110328254994,10
mhealth,APS,midpoint,delta_size,0.1677044089831259,0.1583032959602383,0.17756440510109375,10
mhealth,APS,midpoint,delta_shortfall,-0.005733717989723115,-0.009902929951503905,-0.0024557862517847998,10
mhealth,APS,midpoint,queried,0.0,0.0,0.0,10
mhealth,APS,midpoint,saving,0.0,0.0,0.0,10
pamap2,LAC,hypergeom,coverage,-0.0001949442837629184,-0.00032180163269155646,-7.783150890733337e-05,8
pamap2,LAC,hypergeom,set_size,0.0023372368044876635,-0.0007089354053758656,0.0057116630790482615,8
pamap2,LAC,hypergeom,shortfall,0.0002083343899740543,9.964027739726401e-05,0.00032946157336193147,8
pamap2,LAC,hypergeom,delta_coverage,-0.00019494428376288543,-0.0003218016326915102,-7.783150890729672e-05,8
pamap2,LAC,hypergeom,delta_size,0.002337236804487783,-0.0007089354053758309,0.005711663079048474,8
pamap2,LAC,hypergeom,delta_shortfall,0.00020833438997406057,9.964027739727113e-05,0.00032946157336192935,8
pamap2,LAC,hypergeom,queried,-11.902083333333337,-13.31666666666667,-10.438437499999997,8
pamap2,LAC,hypergeom,saving,0.041730324074074066,0.03658550347222221,0.04681152343750001,8
pamap2,LAC,martingale,coverage,0.0009477931985145266,0.0006794960724937071,0.0011885029040083405,8
pamap2,LAC,martingale,set_size,0.02308698289458766,0.01791111611147117,0.02783094253207971,8
pamap2,LAC,martingale,shortfall,-0.0005194165354358302,-0.0008350666826493535,-0.0002411549315692009,8
pamap2,LAC,martingale,delta_coverage,0.0009477931985145802,0.0006794960724937841,0.0011885029040083679,8
pamap2,LAC,martingale,delta_size,0.023086982894587906,0.01791111611147144,0.027830942532080058,8
pamap2,LAC,martingale,delta_shortfall,-0.0005194165354358261,-0.0008350666826493415,-0.00024115493156920024,8
pamap2,LAC,martingale,queried,-26.51458333333333,-29.932395833333324,-22.818046874999997,8
pamap2,LAC,martingale,saving,0.09425636574074074,0.08081358506944443,0.10677973090277779,8
pamap2,LAC,full_reference,coverage,0.011357717312185114,0.00880580537811234,0.013754760158021592,8
pamap2,LAC,full_reference,set_size,0.15098622470113393,0.13065746949227985,0.1709303885927158,8
pamap2,LAC,full_reference,shortfall,-0.007314726295093734,-0.010899728457369407,-0.0040495041658446095,8
pamap2,LAC,full_reference,delta_coverage,0.011357717312185113,0.008805805378112444,0.013754760158021587,8
pamap2,LAC,full_reference,delta_size,0.15098622470113393,0.13065746949227985,0.1709303885927158,8
pamap2,LAC,full_reference,delta_shortfall,-0.0073147262950937104,-0.010899728457369369,-0.004049504165844596,8
pamap2,LAC,full_reference,queried,-48.204166666666666,-56.34184895833334,-39.84151041666666,8
pamap2,LAC,full_reference,saving,0.16195023148148144,0.13359570312499994,0.1896124855324074,8
pamap2,LAC,fixed_25,coverage,0.00955102763101695,0.00665999147359775,0.012240007027762382,8
pamap2,LAC,fixed_25,set_size,-0.02520060006930569,-0.055634680147855296,0.00561935068398293,8
pamap2,LAC,fixed_25,shortfall,-0.008046270767940655,-0.010663732458258263,-0.005463112257043241,8
pamap2,LAC,fixed_25,delta_coverage,0.009551027631016932,0.0066599914735977735,0.012240007027762317,8
pamap2,LAC,fixed_25,delta_size,-0.02520060006930545,-0.05563468014785499,0.005619350683983101,8
pamap2,LAC,fixed_25,delta_shortfall,-0.00804627076794062,-0.010663732458258218,-0.005463112257043217,8
pamap2,LAC,fixed_25,queried,154.29583333333332,146.15815104166663,162.65848958333336,8
pamap2,LAC,fixed_25,saving,-0.588049768518519,-0.6164042968750004,-0.5603875144675932,8
pamap2,LAC,fixed_50,coverage,0.011200739103505122,0.008808879781760594,0.013474249354177542,8
pamap2,LAC,fixed_50,set_size,0.10218640381752758,0.07563404276540986,0.12830021041231332,8
pamap2,LAC,fixed_50,shortfall,-0.008079115879346337,-0.010734899165561529,-0.00541695030580017,8
pamap2,LAC,fixed_50,delta_coverage,0.011200739103505162,0.008808879781760698,0.013474249354177547,8
pamap2,LAC,fixed_50,delta_size,0.10218640381752778,0.07563404276541028,0.1283002104123134,8
pamap2,LAC,fixed_50,delta_shortfall,-0.008079115879346298,-0.010734899165561486,-0.0054169503058001355,8
pamap2,LAC,fixed_50,queried,86.79583333333333,78.65815104166667,95.15848958333335,8
pamap2,LAC,fixed_50,saving,-0.33804976851851876,-0.3664042968750002,-0.3103875144675929,8
pamap2,LAC,fixed_75,coverage,0.011122830101022732,0.008745332555336827,0.013354586060422856,8
pamap2,LAC,fixed_75,set_size,0.1356031267069478,0.11533603605522154,0.1554412695079666,8
pamap2,LAC,fixed_75,shortfall,-0.007452459880515081,-0.01063507952175423,-0.004482521347269839,8
pamap2,LAC,fixed_75,delta_coverage,0.011122830101022703,0.008745332555336827,0.013354586060422828,8
pamap2,LAC,fixed_75,delta_size,0.13560312670694794,0.1153360360552218,0.15544126950796663,8
pamap2,LAC,fixed_75,delta_shortfall,-0.007452459880515057,-0.010635079521754208,-0.004482521347269809,8
pamap2,LAC,fixed_75,queried,19.29583333333333,11.158151041666661,27.65848958333334,8
pamap2,LAC,fixed_75,saving,-0.08804976851851867,-0.11640429687500015,-0.06038751446759273,8
pamap2,LAC,one_look_50,coverage,-0.027910590078683156,-0.04214034610865866,-0.01893105219421362,8
pamap2,LAC,one_look_50,set_size,-1.0461275327096164,-1.1750170053442894,-0.929631002856089,8
pamap2,LAC,one_look_50,shortfall,0.014407222910724684,0.003671506798508714,0.031196110841754256,8
pamap2,LAC,one_look_50,delta_coverage,-0.027910590078683066,-0.04214034610865862,-0.018931052194213444,8
pamap2,LAC,one_look_50,delta_size,-1.0461275327096162,-1.1750170053442892,-0.9296310028560888,8
pamap2,LAC,one_look_50,delta_shortfall,0.014407222910724684,0.0036715067985087133,0.031196110841754263,8
pamap2,LAC,one_look_50,queried,86.79583333333333,78.65815104166667,95.15848958333335,8
pamap2,LAC,one_look_50,saving,-0.33804976851851876,-0.3664042968750002,-0.3103875144675929,8
pamap2,LAC,uncorrected,coverage,0.0006064379684059262,0.00032755568265536994,0.0008853253345871143,8
pamap2,LAC,uncorrected,set_size,4.8423815072806686e-05,-0.0038167002202005016,0.003350423620328,8
pamap2,LAC,uncorrected,shortfall,-0.0004557842990748767,-0.0006572993405293077,-0.0002738474508963022,8
pamap2,LAC,uncorrected,delta_coverage,0.0006064379684060098,0.00032755568265549115,0.000885325334587214,8
pamap2,LAC,uncorrected,delta_size,4.8423815073004445e-05,-0.003816700220200154,0.003350423620328347,8
pamap2,LAC,uncorrected,delta_shortfall,-0.00045578429907487314,-0.0006572993405293043,-0.00027384745089630404,8
pamap2,LAC,uncorrected,queried,25.76458333333333,23.565625000000004,27.888697916666665,8
pamap2,LAC,uncorrected,saving,-0.07850405092592594,-0.08521556712962963,-0.07158828848379631,8
pamap2,LAC,no_intersection,coverage,0.00013769791564192946,7.699110950390442e-05,0.00018739915328652712,8
pamap2,LAC,no_intersection,set_size,0.004132219356316302,0.0024759442099628326,0.005933805607223841,8
pamap2,LAC,no_intersection,shortfall,-2.67558761426264e-05,-8.041200310461426e-05,1.0559186370741568e-05,8
pamap2,LAC,no_intersection,delta_coverage,0.00013769791564200579,7.699110950391721e-05,0.00018739915328665506,8
pamap2,LAC,no_intersection,delta_size,0.004132219356316257,0.002475944209962777,0.0059338056072238896,8
pamap2,LAC,no_intersection,delta_shortfall,-2.6755876142626267e-05,-8.041200310461833e-05,1.055918637074517e-05,8
pamap2,LAC,no_intersection,queried,-5.73125000000001,-6.439609375000005,-4.999921875000008,8
pamap2,LAC,no_intersection,saving,0.02007523148148147,0.017566550925925906,0.022504340277777778,8
pamap2,LAC,sparse_checks,coverage,0.003983476172585959,0.003221166105390791,0.004691852119986267,8
pamap2,LAC,sparse_checks,set_size,0.06590931439075859,0.05804270886423991,0.07382179099468164,8
pamap2,LAC,sparse_checks,shortfall,-0.002295230394965736,-0.0034707030789192686,-0.0012767880802592,8
pamap2,LAC,sparse_checks,delta_coverage,0.0039834761725859695,0.0032211661053908286,0.004691852119986267,8
pamap2,LAC,sparse_checks,delta_size,0.0659093143907585,0.0580427088642397,0.07382179099468146,8
pamap2,LAC,sparse_checks,delta_shortfall,-0.0022952303949657325,-0.0034707030789192677,-0.0012767880802592,8
pamap2,LAC,sparse_checks,queried,-13.360416666666666,-14.778125,-11.809375,8
pamap2,LAC,sparse_checks,saving,0.04644386574074071,0.0407776692708333,0.05169129774305555,8
pamap2,LAC,midpoint,coverage,0.013261200967731673,0.010142492712219084,0.016297666305474134,8
pamap2,LAC,midpoint,set_size,0.16102126285299306,0.13799782278746464,0.18333518857210246,8
pamap2,LAC,midpoint,shortfall,-0.009080302724163939,-0.013217329529365072,-0.005308662321817311,8
pamap2,LAC,midpoint,delta_coverage,0.013261200967731637,0.010142492712219047,0.016297666305474058,8
pamap2,LAC,midpoint,delta_size,0.16102126285299323,0.13799782278746509,0.1833351885721024,8
pamap2,LAC,midpoint,delta_shortfall,-0.0090803027241639,-0.013217329529365034,-0.005308662321817291,8
pamap2,LAC,midpoint,queried,0.0,0.0,0.0,8
pamap2,LAC,midpoint,saving,0.0,0.0,0.0,8
pamap2,APS,hypergeom,coverage,7.515008173526738e-05,-6.890711561600947e-05,0.0002452563964290929,8
pamap2,APS,hypergeom,set_size,0.003345858353925646,0.0009831231122398338,0.005407428651537389,8
pamap2,APS,hypergeom,shortfall,1.9698951258704796e-05,-4.7693840783783415e-05,7.847576180236996e-05,8
pamap2,APS,hypergeom,delta_coverage,7.515008173526695e-05,-6.890711561600837e-05,0.0002452563964290846,8
pamap2,APS,hypergeom,delta_size,0.0033458583539255366,0.000983123112239513,0.005407428651537462,8
pamap2,APS,hypergeom,delta_shortfall,1.9698951258702736e-05,-4.76938407837901e-05,7.847576180236647e-05,8
pamap2,APS,hypergeom,queried,-8.029166666666672,-8.563541666666673,-7.503125000000011,8
pamap2,APS,hypergeom,saving,0.02711226851851852,0.02513888888888889,0.029302734375,8
pamap2,APS,martingale,coverage,0.0013058778113489572,0.0009743673381783253,0.0016623577021959851,8
pamap2,APS,martingale,set_size,0.02929226022355813,0.024867133881272374,0.03352793973737678,8
pamap2,APS,martingale,shortfall,-0.0006863568443324117,-0.00105861853760299,-0.0003601956249867673,8
pamap2,APS,martingale,delta_coverage,0.0013058778113489637,0.000974367338178331,0.0016623577021960055,8
